time,worker_task_index,global_step,local_step,loss,acc,time delta
2018-05-21 02:38:36.25142,0,2280,2280,1.3941066,0.9706,0.03652501106262207
2018-05-21 02:38:36.28844,0,2290,2290,7.104431,0.9706,0.0370180606842041
2018-05-21 02:38:36.32375,0,2300,2300,12.564819,0.9672,0.0353090763092041
2018-05-21 02:38:36.35875,0,2310,2310,17.269932,0.973,0.035002946853637695
2018-05-21 02:38:36.39522,0,2320,2320,4.4186893,0.9708,0.03647208213806152
2018-05-21 02:38:36.43179,0,2330,2330,5.052033,0.9718,0.03657078742980957
2018-05-21 02:38:36.47058,0,2340,2340,2.9810712,0.973,0.03878521919250488
2018-05-21 02:38:36.50801,0,2350,2350,5.5294847,0.9716,0.03743290901184082
2018-05-21 02:38:36.54636,0,2360,2360,5.094742,0.9714,0.038342952728271484
2018-05-21 02:38:36.58575,0,2370,2370,12.463177,0.9746,0.03939414024353027
2018-05-21 02:38:36.62453,0,2380,2380,7.004662,0.9712,0.03877592086791992
2018-05-21 02:38:36.66064,0,2390,2390,4.0434217,0.975,0.0361180305480957
2018-05-21 02:38:36.69684,0,2400,2400,10.972435,0.967,0.03619384765625
2018-05-21 02:38:36.73187,0,2410,2410,2.7323837,0.9674,0.035035133361816406
2018-05-21 02:38:36.76784,0,2420,2420,14.988291,0.973,0.03596305847167969
2018-05-21 02:38:36.80546,0,2430,2430,12.912687,0.9716,0.03762197494506836
2018-05-21 02:38:36.84419,0,2440,2440,4.3594103,0.9722,0.03873491287231445
2018-05-21 02:38:36.88018,0,2450,2450,11.648679,0.9728,0.03598594665527344
2018-05-21 02:38:36.91719,0,2460,2460,10.684413,0.9756,0.037011146545410156
2018-05-21 02:38:36.95564,0,2470,2470,1.9735568,0.9678,0.03844785690307617
2018-05-21 02:38:36.99349,0,2480,2480,7.5521107,0.9692,0.03785109519958496
2018-05-21 02:38:37.03244,0,2490,2490,16.743752,0.9726,0.03895401954650879
2018-05-21 02:38:37.07146,0,2500,2500,2.1243107,0.9692,0.03901386260986328
2018-05-21 02:38:37.11130,0,2510,2510,2.7681503,0.9646,0.03984713554382324
2018-05-21 02:38:37.15022,0,2520,2520,17.194754,0.9688,0.03892087936401367
2018-05-21 02:38:37.18734,0,2530,2530,3.6191716,0.975,0.037110090255737305
2018-05-21 02:38:37.22344,0,2540,2540,7.5955257,0.9726,0.03610706329345703
2018-05-21 02:38:37.25793,0,2550,2550,8.067655,0.9688,0.03448891639709473
2018-05-21 02:38:37.29529,0,2560,2560,8.182467,0.9712,0.037358999252319336
2018-05-21 02:38:37.33346,0,2570,2570,5.903734,0.9694,0.038172006607055664
2018-05-21 02:38:37.37280,0,2580,2580,3.2624228,0.9722,0.0393369197845459
2018-05-21 02:38:37.40989,0,2590,2590,4.704556,0.9694,0.03709006309509277
2018-05-21 02:38:37.44901,0,2600,2600,3.6531353,0.969,0.0391230583190918
2018-05-21 02:38:37.48583,0,2610,2610,11.03446,0.9676,0.03681492805480957
2018-05-21 02:38:37.52454,0,2620,2620,1.359867,0.9686,0.03871512413024902
2018-05-21 02:38:37.56378,0,2630,2630,4.088766,0.972,0.03923988342285156
2018-05-21 02:38:37.60301,0,2640,2640,1.6777532,0.9728,0.03923296928405762
2018-05-21 02:38:37.64077,0,2650,2650,21.439734,0.9684,0.03775906562805176
2018-05-21 02:38:37.67858,0,2660,2660,13.344194,0.9666,0.03780794143676758
2018-05-21 02:38:37.71674,0,2670,2670,5.284682,0.9652,0.038156986236572266
2018-05-21 02:38:37.75555,0,2680,2680,2.6340487,0.9708,0.03881406784057617
2018-05-21 02:38:37.79727,0,2690,2690,5.2061076,0.9714,0.0417170524597168
2018-05-21 02:38:37.83936,0,2700,2700,6.447571,0.9712,0.04209184646606445
2018-05-21 02:38:37.87865,0,2710,2710,4.2668014,0.9696,0.03928709030151367
2018-05-21 02:38:37.91451,0,2720,2720,1.933522,0.9666,0.03586006164550781
2018-05-21 02:38:37.95338,0,2730,2730,13.224262,0.9734,0.03887486457824707
2018-05-21 02:38:37.99057,0,2740,2740,2.8382022,0.9694,0.03718996047973633
2018-05-21 02:38:38.02946,0,2750,2750,15.584805,0.9674,0.03888702392578125
2018-05-21 02:38:38.17513,0,2760,2760,6.473521,0.969,0.14566802978515625
2018-05-21 02:38:38.21327,0,2770,2770,8.246065,0.9736,0.038143157958984375
2018-05-21 02:38:38.24967,0,2780,2780,8.784445,0.9744,0.03639698028564453
2018-05-21 02:38:38.28800,0,2790,2790,0.74640393,0.9738,0.03833293914794922
2018-05-21 02:38:38.32483,0,2800,2800,4.3868318,0.9748,0.03683209419250488
2018-05-21 02:38:38.35887,0,2810,2810,3.1209426,0.9712,0.03403878211975098
2018-05-21 02:38:38.39511,0,2820,2820,5.683156,0.9734,0.036234140396118164
2018-05-21 02:38:38.43035,0,2830,2830,6.4376597,0.971,0.03524589538574219
2018-05-21 02:38:38.46826,0,2840,2840,0.556421,0.973,0.03790616989135742
2018-05-21 02:38:38.50649,0,2850,2850,7.0032387,0.9708,0.038229942321777344
2018-05-21 02:38:38.54967,0,2860,2860,8.194183,0.976,0.04318094253540039
2018-05-21 02:38:38.59058,0,2870,2870,5.3066916,0.9764,0.04090690612792969
2018-05-21 02:38:38.63229,0,2880,2880,3.132548,0.9766,0.0417180061340332
2018-05-21 02:38:38.67325,0,2890,2890,4.2018394,0.9718,0.04095101356506348
2018-05-21 02:38:38.71357,0,2900,2900,3.6801498,0.975,0.04032611846923828
2018-05-21 02:38:38.74996,0,2910,2910,15.925149,0.9714,0.036392927169799805
2018-05-21 02:38:38.78910,0,2920,2920,9.492926,0.9662,0.03913402557373047
2018-05-21 02:38:38.82755,0,2930,2930,9.941798,0.9666,0.03844904899597168
2018-05-21 02:38:38.86637,0,2940,2940,13.69179,0.9682,0.03882598876953125
2018-05-21 02:38:38.90803,0,2950,2950,9.092132,0.9688,0.04165792465209961
2018-05-21 02:38:38.94861,0,2960,2960,0.16531989,0.9694,0.040574073791503906
